#{"t_start": 1631974179.8455038, "env_id": "UCAV-v0"}
r,l,t--0.558378,1002,6.78243-0.368676,1001,11.01244-40-0.46267,1001,14.222981-4-4.126271,359,15.6814-0-0.-0.536248,1001,19.55136-0.1-0.515984,1001,23.478974
-0.450118,1001,27.323434
0.915562,407,28.91292-0.4-4.321695,749,31.739275-4.0.930062,408,33.329758--0-0.234919,1001,37.30033--4.10171,377,38.778282--0.380911,1001,41.3922380.-0.379595,1001,44.063795--4.100481,385,45.547-0.476-0.468538,1001,49.349-0.47--0.216062,1001,53.362-0.45-0.138508,1001,55.6475-0.459845,1001,58.968691
-0.239271,1001,62.802367
-0.347503,1001,66.67362
-0.415982,1001,70.674335
-0.516813,1001,74.769587
0.992812,446,76.513268
-0.179204,1001,80.357314
-4.063822,329,81.68154
-0.464164,1001,85.636214
-4.140468,397,87.179319
-4.202961,489,88.995417
-4.305538,588,91.201068
-0.38981,1001,94.958883
-0.177057,1001,98.842269
-0.17136,1001,102.777573
-0.407916,1001,106.611366
-4.167915,464,108.43153
-0.539336,1001,112.350517
0.893897,444,114.034823
-4.098784,389,115.670341
-0.178302,1001,119.631106
0.965117,398,121.121022
-0.237017,1001,125.020301
-0.470594,1001,128.929465
-4.071816,366,130.377576
-0.453486,1001,134.583292
-0.222487,1001,138.463984
0.864193,469,140.271261
-4.13793,458,142.018446
-0.497593,1001,145.834706
-4.246921,484,147.747363
-0.429348,1001,151.527582
-0.383753,1001,155.336383
-4.254946,568,157.485562
-0.281533,1001,161.264423
-0.380823,1001,165.218199
0.98313,411,166.803544
-0.41175,1001,170.65165
-4.244352,711,173.344443
-4.221925,606,175.683174
-0.429038,1001,179.730428
-0.211121,1001,183.630191
-0.418123,1001,187.437546
-0.490449,1001,191.254211
-0.548211,1001,195.382491
-0.48137,1001,199.188895
-0.178716,1001,203.01971
-4.110834,451,204.721008
-4.25662,582,206.964469
-4.023592,346,208.387245
0.9-0.460934,1001,211.291-4.319703,809,213.110419
-0.481685,1001,216.892719
-0.435445,1001,220.749388
-0.493134,1001,224.635156
-4-0.52637,1001,228.819541-0-0.428086,1001,233.175227-0-0.453593,1001,236.939398-0.-0.475704,1001,241.1301-0.459008,1001,243.427435
0.9-0.341211,1001,247.063929
-0.418382,1001,250.980493
-0.375757,1001,255.091472
-0.48765,1001,258.915454
-0.477066,1001,263.148916
-0.182934,1001,267.379215
0.88705,433,269.204823
-0.463878,1001,273.460005
-4.115005,407,275.2-0.50454-4.06953,374,276.816-0.201-0.218125,1001,280.681-0.214369,1001,283.635667
-0.430584,1001,287.771293
-4.067727,506,290.025566
-0.461548,1001,294.282891
0.973674,422,295.988334
1.00726,409,297.658772
-0.496884,1001,302.027426
-0.481686,1001,306.361646
-0.477099,1001,310.740075
-0.468067,1001,314.993124
0.861441,440,316.689924
-0.470654,1001,320.803929
0.924715,418,322.446244
0.982969,432,324.616419
-0.456986,1001,329.031368
0.972563,399,330.607713
-0.128286,1001,334.498465
0.-0.109366,1001,336.47597-0.3-0.430389,1001,340.42045-0.483102,1001,343.892046
1.008882,418,345.520383
-0.474866,1001,349.307337
0.923821,391,350.857266
-0.147117,1001,354.712222
-0.352464,1001,358.722604
-0.399579,1001,362.603602
-0.388746,1001,366.425316
-4.090119,338,367.839359
-4.233762,669,370.67539-0.4-0.203276,1001,375.11240-0.3-0.56042,1001,379.01894-0-0.434243,1001,382.940198-0.-0.202422,1001,386.870135
-0.230135,1001,390.78686
-0.480626,1001,394.507231
-4.239735,537,396.561404
-0.479461,1001,400.632308
-4.085087,365,402.002376
-4.166053,405,403.6656
-0.32541,1001,407.447208
-4.347728,758,410.52247
0.893562,329,411.797466
-4.263947,581,414.01815
-4.28717,540,416.169542
-0.528489,1001,420.297279
-0.371409,1001,424.150152
-4.249571,565,426.307491
-0.318706,1001,430.114352
-0.231195,1001,434.246646
-4.213862,524,436.660522
0.985154,388,438.156505
-4.069578,351,439.485256
0.955815,393,440.982114
-4.327082,719,443.706417
-4.272003,545,445.809761
-0.48884,1001,449.598671
-4.21698,449,451.358455
-4.26399,543,453.41552
-4.197985,511,455.306761
-0.394443,1001,459.159301
-4.228226,564,461.24065
-4.292078,545,463.341953
-4.142346,407,464.903412
-0.443021,1001,468.985891
-4.262252,533,471.045777
-4.256903,499,472.964461
-4.153908,406,474.533624
-4.235305,536,476.654639
-4.184317,507,478.571517
-0.477673,1001,482.278454
-4.27102,579,484.636003
-4.209642,465,486.430496
-4.292933,695,489.142597
-4.242515,491,491.052177--0.34378,1001,495.2129
-4.284761,548,497.283533
-4.251645,516,499.274907
-4.27404,561,501.383316
-4.218555,500,503.277509
-4.279787,545,505.344816
-4.438704,916,508.714446
0.922048,422,510.306465
-4.09-4.24499,555,512.36787-4.1-4.201974,501,514.27791-0.271572,1001,517.831638
-0.310353,1001,521.602742
0.895734,385,523.025437
-4.229787,493,524.870499
-4.431044,846,528.057549
-4.194164,467,529.858705
-4.262915,529,531.917658
-0.249387,1001,535.656108
-4.22126,471,537.420206
-4.226667,531,539.479917
-0.271259,1001,543.196698
-4.264982,568,545.469498
-4.215099,534,547.597864
-4.058906,386,549.1988
-4.365662,886,552.707402
0.97931,409,554.495698
-4.313603,613,556.968506
-4.286175,685,559.554343
-4.304357,602,561.843579
-4.520339,971,565.725229
-4.262993,594,568.024798
-4.293679,696,570.726214
0.829797,715,573.500128
-4.377061,818,576.706306
-4.236499,525,578.824724
-4.051656,380,580.444462
0.81-0.222892,1001,584.327-4.092-0.501743,1001,588.394821
-4.124928,466,590.219781
-0.407582,1001,594.170503
-4.059927-0.443877,1001,597.40745
-4.231696,661,599.-0.493268-4.162056,479,601.8-0.111254,1001,605.097721
-0.451896,1001,609.106996
0.956-0.21216,1001,611.111-4.260-0.523924,1001,615.64-0.4778-0.468853,1001,619.69-0.418-0.478388,1001,623.81-4.2537-0.449103,1001,627.797588
0.991829,439,629.-0.036495,1001,631.259876
-4.2351-0.146626,1001,634.90.885722-0.453498,1001,638-0.402744,0.882836,437,640.4-4.09261-0.497026,1001,644.-0.388566-0.429764,1001,648.-0.40687,-0.440156,1001,652-0.505308,-0.179917,1001,656.034373
0.908779,410,657.586145
-0.369168,1001,661.607343
-4.085279,913,665.185021
-4.250561,700,667.921385
-0.279623,1001,671.768036
0.925259,472,673.772289
-0.171555,1001,677.904523
-0.472606,1001,681.763255
0.991874,360,683.163547
-4.363303,920,686.739531
-4.144978,462,688.565264
-4.321704,847,692.201384
0.887068,401,693.701247
-4.111364,368,695.1192-0.53782,1001,697.029025
-4.27601,575,699.125524
0.846154,892,702.472727
-4.075895,315,703.688888
0.98264-0.384215,1001,705.-0.42468,1001,709.729789
-0.473914,1001,713.771922
-0.339048,1001,717.749039
-0.424067,1001,721.931887
-4.101046,383,723.61626
-0.411986,1001,727.911948
0.982146,-0.450146,1001,72-0.453742,1001,734.135827
-0.398288,1001,738.348081
-4.170979,475,740.340828
-4.129574,-0.501861,1001,740.918629,39-4.207959,536,7-4.181882,47-4.172255,477,7-4.168135,430.795003,904,750.206341
-4.2835,589,752.731238
-0.363179,1001,756.863234
-4.347078,787,759.952476
0.945209,453,761.728678
-0.224656,1001,765.977178
-0.14266,1001,769.927312
0.862701,451,771.9-0.437910.955106,406,773.52-0.602265,1001,777.595784
-4.071257,862,781.601984
0.924622,438,783.400294
-4.179125,468,785.199784
-4.0-0.180321,1001,787.1775-4.0.681523,769,790.540135
-4.32807,759,793.95428
-4.322503,651,796.602539
-4.505713,925,800.091488
-4.317795,609,802.566402
-4.318394,611,805.696448
0.888602,398,807.596652
-0.217158,1001,811.646301
-0.356065,1001,815.685235
-4.342082,764,818.725424
-4.288362,594,821.230233
-4.244141,542,823.463203
-4.26937,555,825.878349
-0.527692,1001,830.208819
-4.31734,730,833.370771
-4.356932,887,837.192765
-4.192403,578,839.459222
-4.250576,569,841.631325
-4.483754,905,845.034222
-4.262304,530,847.014756
-4.207775,455,848.701255
-4.239767,545,850.832169
-0.319135,1001,854.991421
-4.240305,516,856.984625
-4.279074,592,859.266152
-0.217748,1001,863.041551
-4.288137,541,865.031638
-4.261824,548,867.078468
-4.254302,553,869.395853
-4.249875,562,871.578541
0.952803,434,873.32433
-0.496812,1001,877.196222
-0.214906,1001,881.55961
-0.464982,1001,885.795448
0.913557,399,887.297741
-4.308048,700,889.882826
-0.17661,1001,893.815946
-4.196707,485,895.823599
0.782905,909,899.467474
-4.25281,477,901.431192
-4.266899,551,903.591456
-0.475834,1001,907.804953
-4.26438,571,910.341118
-4.111936,441,912.282094
-4.161941,410,914.362988
-4.062911,375,916.179511
-4.13128,476,918.288386
0.903718,414,920.229396
-4.242716,536,922.697661
0.944602,368,924.437352
-4.0554,304,925.832627
-4.261725,761,929.199516
0.910304,405,931.041735
-4.089551,384,932.890439
-0.366317,1001,937.190015
-0.396166,1001,941.470412
-4.263963,673,944.428424
-4.27725,737,947.705528
-0.24835,1001,951.897079
-4.116794,389,953.407171
-4.164758,474,955.360173
-4.03641,263,956.603599
-4.057286,294,957.-0.4014470.887667,468,959.79--0.232259,1001,962.527487-0-0.401118,1001,966.861062-0.481001,1001,969.589849
-0.331768,1001,974.317526
-4.101787,456,976.34782
0.972968,416,978.077075
-4.051695,324,979.457261
-0.429134,1001,981.808506-4-4.297138,584,983.797298-4.-0.155347,1001,987.81218--0.-0.432804,1001,991.764403
-4.255404,572,994.031794
-0.475767,1001,997.97221
-4.20502,635,1000.558317
1.018247,401,1002.093024
-0.457393,1001,1006.122531
0.940664,385,1007.679353
1.006188,431,1009.385502
0.941151,353,1010.807-0.460663,1001,1012.841266
-0.50748,1001,1016.727456
0.943112,431,1018.383849
0.92482-0.504148,1001,1021.-4.114614-4.184702,639,1023.-0.4065610.909851,439,1025.66-4.0820-4.161856,493,1027.69-4.0657-4.068945,380,1029.18-4.337946,806,1031.672555
-4.260369,652,1034.410-0.2470.918955,411,1036.05453-4.4-0.451349,1001,1039.8243-4.40-0.254315,1001,1044.101-0.408-0.394267,1001,1048.024285
